id_estacion,Dirección,Código postal,Latitud,Longitud,Tipo,Rótulo,Tipo venta,Rem.,Margen,id_localidad
10639,POLIGONO SECTOR 7 PARCELA 2 SN,45683,39.973389,-4.752528,terrestre,BALLENOIL,P,dm,D,3781
10640,CM-4000 km P.K.506,45680,39.936694,-4.563389,terrestre,FARRUCO S.A.,P,dm,N,3782
10641,CARRETERA MALPICA KM. ,45680,39.948222,-4.566278,terrestre,COOP.INTEGRAL SERVICIOS DE CEBOLLA,R,dm,N,3782
10642,CALLE LA INDUSTRIA S/N,45214,40.118361,-3.941028,terrestre,PUNTO AZUL 24H,P,dm,D,3783
10643,CARRETERA CM-4004 KM. 1750,45214,40.119250,-3.933611,terrestre,CEPSA,P,dm,N,3783
10644,AUTOVIA A5 KM. 9100,45552,40.016750,-4.562000,terrestre,REPSOL,P,OM,D,3784
10645,CALLE SAN SEBASTIAN S/N.,45960,40.096750,-4.039167,terrestre,PETRODOS,R,dm,N,3785
10646,CARRETERA TO-4111-V KM. 26,45960,40.107444,-4.027917,terrestre,AGUDO GASOLEOS,P,dm,I,3786
10647,CARRETERA TOLEDO-COBISA KM 44 KM. 4400,45111,39.817556,-4.021194,terrestre,HNOS. NAVAMUEL ESPERANZA,P,dm,D,3787
10648,CARRETERA CM-400 KM. 634,45700,39.458389,-3.594028,terrestre,CEPSA,P,dm,D,3788
10649,CARRETERA CM-400 KM. 61,45700,39.470056,-3.612111,terrestre,CEPSA,P,dm,D,3788
10650,CTRA. DE LOS YEBENES 248,45700,39.468417,-3.621472,terrestre,COOP. EL AMARGUILLO,R,dm,N,3788
10651,CALLE INDUSTRIAS 5,45700,39.466306,-3.616000,terrestre,E.S. ABOX-OIL,P,dm,N,3788
10652,CARRETERA TOLEDO-ALCAZAR KM. 05,45700,39.471528,-3.615861,terrestre,E.S. EL DESVIO,P,dm,I,3788
10653,CALLE DESVIACION S/N.,45880,39.762105,-3.173284,terrestre,COOP. NTRA.SRA. DE LA PAZ,R,dm,N,3789
10654,AUTOPISTA AP-36 (MRG.DCHO.) KM. 34,45880,39.723417,-3.134333,terrestre,CEPSA,P,OM,D,3789
10655,CR N-301 97,45880,39.767778,-3.175083,terrestre,REPSOL,P,OM,I,3789
10656,AUTOPISTA AP-36 (MRG.IZDO.) KM. 34,45880,39.724250,-3.132806,terrestre,CEPSA,P,dm,I,3789
10657,CALLE REAL 16,45880,39.753194,-3.159889,terrestre,NTRA SRA DE LA MUELA Y LA PAZ S. COOP CLM,R,dm,N,3789
10658,CARRETERA GALVEZ A CUERVA KM. 5,45126,39.670694,-4.224167,terrestre,PETROLEOS PEÑAFLOR,R,dm,N,3790
10659,CALLE NOBLEJAS 9,45311,39.884417,-3.479444,terrestre,COOP. SANTO TOMAS CANTUARIENSE,R,dm,N,3791
10660,AUTOVIA A-4 KM. 72,45311,39.868861,-3.477056,terrestre,REPSOL,P,OM,I,3791
10661,AUTOVIA A-4 KM. 722,45311,39.870194,-3.477556,terrestre,REPSOL,P,OM,D,3791
10662,BARRIO ORTIZ DE ZARATE S/N.,45910,40.171333,-4.406167,terrestre,PETROALBERCHE S COOP DE CLM,R,dm,N,3792
10663,CARRETERA N-403 KM. 512,45910,40.148528,-4.402306,terrestre,CEPSA,P,OM,D,3792
10664,CN-403 km P.K. 52,45910,40.158694,-4.398806,terrestre,FARRUCO S.A.,P,dm,N,3792
10665,CM-4009 km P.K.238,45517,39.934639,-4.337722,terrestre,FARRUCO S.A.,P,dm,N,3793
10666,CAMINO DEHESILLA S/N,45650,39.654722,-4.783444,terrestre,COOP. NTRA.SRA. PIEDRAESCRITA,R,dm,N,3794
10667,CALLE SAGRA ALTA 1,45221,40.107861,-3.772000,terrestre,EL QUIJOTE,R,dm,D,3795
10668,POLIGONO PARCELA P-8 POL. IND. SECTOR 9 S/N,45221,40.099000,-3.773444,terrestre,BALLENOIL,P,dm,D,3795
10669,CL PASEO GALATEA 35 (TO-423 km 109),45221,40.108528,-3.770167,terrestre,REPSOL,P,dm,I,3795
10670,TO-4421-V km P.K.102,45510,40.057278,-4.197611,terrestre,FARRUCO S.A.,P,dm,N,3796
10671,CARRETERA TORRIJOS KM. 26,45510,40.043472,-4.215306,terrestre,REPSOL,P,dm,D,3796
10672,CARRETERA TORRIJOS KM. 8,45510,40.045639,-4.211778,terrestre,STAR24H,P,dm,I,3796
10673,CALLE RAMON Y CAJAL 46,45510,40.049306,-4.210917,terrestre,FARRUCO S.A.,P,dm,N,3796
10674,AVENIDA SANTIAGO 45,45510,40.056889,-4.201278,terrestre,COOP. NTRA.SRA. SOLEDAD,R,dm,N,3796
10675,AVDA. DE SANTIAGO 111,45510,40.057972,-4.197361,terrestre,PETROLEOS DE FUENSALIDA,R,dm,N,3796
10676,CAMINO LA PUEBLA S/N,45164,39.707806,-4.278722,terrestre,PETROLEOS DE GALVEZ,R,dm,N,3797
10677,CARRETERA CM 401 KM. 28300,45164,39.704944,-4.271778,terrestre,BERMUDEZ,P,dm,D,3797
10678,CARRETERA TORRIJOS A GERINDOTE KM. 2,45518,39.972167,-4.297778,terrestre,DAGAS-OIL S.L.,P,dm,N,3798
10679,CALLE FUENTE RISQUILLO 1,45160,39.802917,-4.133417,terrestre,NAVAMUEL,P,dm,I,3799
10680,CALLE CAMINO DE LA FABRICA S/N,45160,39.803778,-4.142000,terrestre,PRADOGAS S.COOP. DE C-LM,R,dm,N,3799
10681,AUTOVIA A-4 KM. 84700,45760,39.765944,-3.479500,terrestre,REPSOL,P,dm,I,3800
10682,AUTOVIA N-IV KM. 83300,45760,39.778083,-3.478472,terrestre,CEPSA,P,dm,I,3800
10683,CARRETERA N IV KM. 81400,45760,39.794639,-3.481917,terrestre,BP LA GUARDIA,P,OM,D,3800
10684,CTRA. LILLO 4,45760,39.782917,-3.476222,terrestre,PETROGUARDIA S.COOP. DE C-LM,R,dm,N,3800
10685,CALLE QUEIPO DE LLANO 1,45588,39.888472,-5.245611,terrestre,SAN ILDEFONSO S.COOP. DE C-LM,R,dm,N,3801
10686,CARRETERA CM 4051 POLIGONO 5 PARCELA 122 KM. 15,45750,39.868167,-3.607611,terrestre,COMBUSTIBLES HUERTA,P,dm,I,3802
10687,AVENIDA HONTALVA S/N,45200,40.101000,-3.834722,terrestre,REPSOL,P,OM,N,3803
10688,CALLE TILO 54,45200,40.135111,-3.836000,terrestre,BALLENOIL,P,dm,D,3803
10689,CARRETERA CM-4010 KM. 2,45200,40.125778,-3.827028,terrestre,BP ILLESCAS,P,OM,D,3803
10690,POLIGONO INDUSTRIAL BOADILLA PARCELAS 2-3-4 S/N,45200,40.142222,-3.830222,terrestre,SHELL,P,OM,D,3803
10691,CR A-42 328,45200,40.150333,-3.824111,terrestre,REPSOL,P,OM,D,3803
10692,AVENIDA CASTILLA LA MANCHA 79,45200,40.126306,-3.846250,terrestre,REPSOL,P,OM,D,3803
10693,AVENIDA COMERCIO 49,45200,40.112389,-3.857028,terrestre,BALLENOIL,P,dm,D,3803
10694,CALLE ALFAREROS SN,45200,40.114111,-3.832722,terrestre,HOILA,P,dm,D,3803
10695,AVENIDA DE LOS METALES 25,45200,40.143111,-3.830139,terrestre,PLENOIL,P,dm,D,3803
10696,CARRETERA VILLA DE D. FADRIQUE KM. 13,45870,39.719028,-3.299972,terrestre,LILLO SUMINISTROS,R,dm,N,3804
10697,CTRA. ANTIGUA N-IV KM. 118,45710,39.474472,-3.526611,terrestre,CABEZA DEL CONDE,R,dm,D,3805
10698,AVENIDA EUROPA 156,45710,39.476417,-3.526778,terrestre,E.S. ABOX-OIL,P,dm,N,3805
10699,CALLE ANTIGUA CARRETERA N-IV KM 119 SN,45710,39.465944,-3.523417,terrestre,PETROPRIX.COM,P,dm,D,3805
10700,AUTOVIA A-4 KM. 113,45710,39.516889,-3.523750,terrestre,PLENOIL,P,dm,D,3805
10701,CR C-400 66 (C-400 km 6607),45710,39.464583,-3.556444,terrestre,REPSOL,P,dm,I,3805
10702,AUTOVIA NACIONAL IV KM. 113,45710,39.516028,-3.523694,terrestre,REPSOL,P,dm,I,3805
10703,AUTOVIA ANTIGUA N-IV KM. 1176,45710,39.478611,-3.528806,terrestre,CEPSA . LOHANA,P,dm,D,3805
10704,AUTOVIA A-4 KM. 1128,45710,39.520694,-3.524000,terrestre,SANTA ANA,P,dm,D,3805
10705,AUTOVIA A-4 KM. 113,45710,39.518889,-3.524056,terrestre,PLENOIL,P,dm,D,3805
10706,CARRETERA SAN MARTIN DE PUSA A SANTA OLALLA KM. 6,45692,39.893778,-4.547139,terrestre,SUMINISTROS GASOLEOS TALAVERA SL.,P,dm,D,3806
10707,N-403 km 42,45515,40.078722,-4.379694,terrestre,CARBUNOR,P,dm,N,3807
10708,CARRETERA ANTIGUA NV KM. 74,45515,40.058472,-4.370833,terrestre,BP OIL ,P,dm,I,3807
10709,CR C-400 24,45430,39.733750,-3.828250,terrestre,HERMANOS FERNANDEZ GARCIA SA,P,dm,D,3808
10710,CARRETERA NAVAHERMOSA KM. 423,45114,39.691028,-4.021028,terrestre,MAZARANOIL,R,dm,D,3809
10711,CARRETERA SAN PABLO DE LOS MONTES KM. 15,45128,39.622472,-4.292444,terrestre,COOP. NTRA.SRA. DE LA SALUD,R,dm,N,3810
10712,CTRA. SAN PABLO DE LOS MONTES 2,45128,39.636028,-4.287222,terrestre,COOP. VALLE DE MENA,R,dm,N,3810
10713,CTRA. DE CUERVA S/N.,45128,39.647250,-4.273833,terrestre,COOP. FUENTE DE BARTOLO,R,dm,N,3810
10714,CARRETERA TO-7811 KM. 5500,45128,39.652694,-4.276528,terrestre,REPSOL,P,dm,I,3810
10715,CARRETERA CM-610 KM. 6700,45930,40.242528,-4.189056,terrestre,REPSOL,P,dm,I,3811
10716,CALLE SAN ROQUE 1,45930,40.237083,-4.189861,terrestre,PETROMENTRIDA,R,dm,N,3811
10717,CARRETERA QUINTANAR-ALCAZAR KM. 7600,45830,39.525528,-3.080750,terrestre,NINGUNO,P,dm,N,3812
10718,CARRETERA QUINTANAR ALCAZAR KM. ,45830,39.530222,-3.076361,terrestre,REPSOL,P,dm,D,3812
10719,CALLE CHARCO 69,45830,39.521944,-3.080500,terrestre,COOP. SAN ISIDRO DE MIGUEL ESTEBAN,R,dm,N,3812
10720,CARRETERA TOLEDO -CUESTA LA REINA KM. 10200,45270,39.931111,-3.926278,terrestre,COOP. AMARTAJO,R,dm,N,3813
10721,AVENIDA DE CASTILLA LA MANCHA 54 (TO-413 km 33),45270,39.934694,-3.922306,terrestre,REPSOL,P,dm,D,3813
10722,POLIGONO SECTOR TOLEDOI PARCELA 7 1,45270,39.929250,-3.927806,terrestre,ECOSUMINISTROS,P,dm,D,3813
10723,CL MANZANEQUE 92 (C-400 km 32),45400,39.678028,-3.774583,terrestre,HNOS.FERNANDEZ,P,dm,D,3814
10724,AUTOVIA CM- 42 KM. 213,45400,39.693194,-3.835667,terrestre,REPSOL,P,OM,D,3814
10725,AUTOVIA CM-42 KM. 215,45400,39.682917,-3.801250,terrestre,REPSOL,P,OM,I,3814
10726,PLAZA PRINCIPE DE ASTURIAS 1,45400,39.685056,-3.771167,terrestre,BP MENCHERO VEGUE S.L.,P,dm,N,3814
10727,CL/ TOLEDO 85 (C-400 km 307),45400,39.689194,-3.777250,terrestre,HNOS.FERNANDEZ,P,dm,D,3814
10728,CARRETERA TURLEQUE S/Nº KM. ,45400,39.678250,-3.766194,terrestre,NTRA. SRA. DE LA ANTIGUA S. COOP. DE CLM,R,dm,N,3814
10729,CARRETERA TEMBLEQUE KM. S/N,45400,39.686111,-3.758361,terrestre,ACEVIN,R,dm,D,3814
10730,CALLE CASTILLA LA MANCHA 20,45190,39.828000,-3.960806,terrestre,45110020416,P,dm,D,3815
10731,AVENIDA CORDOBA 2,45670,39.652972,-4.989306,terrestre,OILNAVA,R,dm,N,3816
10732,CAMINO MALENA S/N,45150,39.635250,-4.482889,terrestre,GAMOSA S COOP DE CLM,R,dm,N,3817
10733,CTRA DE TOLEDO km 49600,45150,39.637833,-4.464361,terrestre,REPSOL,P,dm,I,3817
10734,CTRA. TALAVERA KM. 54,45610,40.066972,-5.087556,terrestre,COOP. SAN ISIDRO DE NAVALCAN,R,dm,N,3818
10735,AVDA. DE LA ILUSTRACION 9,45140,39.729771,-4.638284,terrestre,NAVALGAS S.COOP. DE CLM,R,dm,N,3819
10736,CALLE SAN FRANCISCO 66,45140,39.718667,-4.642806,terrestre,BP GASOLEOS LOS NAVALMORALES,P,dm,N,3819
10737,CARRERA DE CABALLOS S/N.,45130,39.671771,-4.645395,terrestre,GASONAVA,R,dm,N,3820
10738,POLIGONO LA CARBONERA S/N,45350,39.974389,-3.454583,terrestre,PETROSERVICE,P,dm,I,3821
10739,CALLE AGUA 2,45350,39.978722,-3.433639,terrestre,PETRONOBLE,R,dm,N,3821
10740,CARRETERA VILLARRUBIA KM. 33,45350,39.975472,-3.424361,terrestre,PETROPRIX,P,dm,D,3821
10741,CARRETERA N-400 KM. 56800,45350,39.973917,-3.449056,terrestre,REPSOL,P,OM,I,3821
10742,AUTOPISTA AUTOPISTA AP41 KM. 31760,45230,40.056056,-3.864444,terrestre,REPSOL,P,OM,I,3822
10743,AUTOPISTA AUTOPISTA AP-41 KM. 31780,45230,40.057667,-3.865444,terrestre,REPSOL,P,OM,D,3822
10744,CARRETERA YUNCOS-NUMANCIA DE LA SAGRA KM. S/N,45230,40.083361,-3.866639,terrestre,BP JOSMA,P,OM,D,3822
10745,CALLE DE LOS TRANSPORTISTAS 20,45230,40.084333,-3.865806,terrestre,ECOSUMINISTROS 24 H K40,P,dm,D,3822
10746,CALLE CTRA. CABAÑAS 2,45300,39.953806,-3.505500,terrestre,BALLENOIL,P,dm,N,3823
10747,PZA. DE PILAREJO 1,45300,39.955944,-3.503528,terrestre,CEPSA,P,OM,N,3823
10748,CARRETERA ANTIGUA DE YEPES KM. S/N,45300,39.955639,-3.505528,terrestre,LA MESA DE OCAÑA,R,dm,N,3823
10749,CARRETERA CTRA.N-301 KM. 67,45300,39.940722,-3.448667,terrestre,V.O.,P,dm,D,3823
10750,CARRETERA N400 KM. 6,45300,39.960139,-3.488778,terrestre,PETROPRIX,P,dm,D,3823
10751,CR A-42  P.K. 6330 D,45280,39.913778,-4.008778,terrestre,REPSOL,P,OM,D,3824
10752,CR A-42 6330 I,45280,39.913611,-4.008111,terrestre,REPSOL,P,OM,I,3824
10753,CARRETERA A-42 CALLE SECTOR 12 PARCELA P-68 KM. 584,45280,39.945778,-3.998333,terrestre,BALLENOIL,P,dm,D,3824
10754,CARRETERA CM-4006 P.IND. SECTOR 12 PARCELAS 38 A 41 KM. S/N,45280,39.945083,-3.995611,terrestre,SHELL,P,OM,I,3824
10755,CARRETERA MADRID-TOLEDO KM. 57700,45280,39.958806,-3.985056,terrestre,CEPSA,P,dm,D,3824
10756,AUTOVIA A-42 KM. 57700,45280,39.959556,-3.983694,terrestre,CEPSA,P,dm,I,3824
10757,AUTOVIA N IV KM. 552,45340,39.978306,-3.567000,terrestre,GALP,P,dm,I,3825
10758,AUTOVIA N IV KM. 552,45340,39.976889,-3.566889,terrestre,GALP,P,dm,D,3825
10759,CALLE HOSPITAL 36,45340,39.990556,-3.587333,terrestre,SUPER GASOIL 2016 S.L.,P,dm,D,3825
10760,CARRETERA N-401 KM. 103,45450,39.650833,-3.886389,terrestre,CEPSA,P,dm,I,3826
10761,CARRERA SONSECA 27,45450,39.649722,-3.882333,terrestre,GASOLEORGAZ S COOP DE CLM,R,dm,N,3826
10762,CALLE POLIGONO 6 104,45560,39.927389,-5.185778,terrestre,GALP,P,dm,D,1248
10762,CALLE POLIGONO 6 104,45560,39.927389,-5.185778,terrestre,GALP,P,dm,D,3827
10763,CARRETERA ANTIGUA DE EXTREMADURA KM. 148,45560,39.920472,-5.183917,terrestre,REPSOL,P,dm,I,1248
10763,CARRETERA ANTIGUA DE EXTREMADURA KM. 148,45560,39.920472,-5.183917,terrestre,REPSOL,P,dm,I,3827
10764,AUTOVIA EXTREMADRUA KM. 87,45543,40.020917,-4.505278,terrestre,CEPSA,P,dm,I,3828
10765,AVENIDA PORTUGAL S/N,45290,40.055333,-3.838833,terrestre,REPSOL,P,OM,D,3829
10766,CARRETERA 5001 KM. 4,45638,39.990806,-4.794472,terrestre,AVIA ,P,dm,N,3830
10767,CARRETERA COMARCAL 5100 KM. 5300,45638,40.010556,-4.820333,terrestre,REPSOL,P,OM,I,3830
10768,CAMINO VIEJO DE GÁLVEZ S/N S/N,45161,39.785306,-4.175667,terrestre,AGROPECUARIA SANTO CRISTOS.COOP. DE C-LM,R,dm,N,3831
10769,CARRETERA CM-401 A KM. 14500,45161,39.792056,-4.160167,terrestre,BERMUDEZ,P,dm,D,3831
10770,CAMINO DEL PRADO S/N.,45512,40.066889,-4.231500,terrestre,NTRA.SRA.PAZ  PORTILLO,R,dm,N,3832
10771,CALLE DEL VINO 1,45840,39.595466,-3.111673,terrestre,COOP.NTRA.SRA.DEL EGIDO,R,dm,N,3833
10772,CARRETERA NAVAHERMOSA -QUINTANAR DE LA ORDEN KM. 129600,45840,39.594361,-3.081250,terrestre,PETRONOR,P,dm,D,3833
10773,CALLE LAS CUMBRES 1,45516,39.868500,-4.362861,terrestre,COOP.NTRA.SRA.SOLEDAD,R,dm,N,3834
10774,CM-4000 km P.K.290,45516,39.872722,-4.356583,terrestre,FARRUCO S.A.,P,dm,N,3834
10775,CALLE SANTA LUCIA S/N,45516,39.858944,-4.359528,terrestre,REPSOL,P,dm,D,3834
10776,CALLE CTRA TALAVERA 4,45690,39.908778,-4.681778,terrestre,CEPSA,P,dm,D,3835
10777,CALLE LOS MOLINOS S/N,45690,39.914889,-4.678639,terrestre,COOP. SANTA CRUZ DE LA JARA,R,dm,N,3835
10778,CAMINO DE LA DEHESA S/N.,45125,39.688750,-4.156083,terrestre,COOP. SAN ANTON,R,dm,N,3836
10779,CARRETERA CM-4013 KM. 234,45125,39.690556,-4.155833,terrestre,REPSOL,P,dm,I,3836
10780,CARRETERA MIGUEL ESTEBAN KM. 14600,45790,39.510500,-3.241944,terrestre,REPSOL,P,OM,I,3837
10781,CAMINO ALCAZAR S/N,45790,39.508889,-3.244361,terrestre,COOP. NTRA.SRA.DEL PILAR,R,dm,N,3837
10782,AVENIDA IV CENTENARIO 58,45800,39.586278,-3.039583,terrestre,PLENOIL,P,dm,I,3838
10783,CR N-301 122,45800,39.586861,-3.035750,terrestre,REPSOL,P,OM,I,3838
10784,AVENIDA IV CENTENARIO 42,45800,39.587694,-3.045194,terrestre,PETROCOES     ,P,dm,D,3838
10785,CARRETERA C 5001 KM. 266,45640,40.153167,-4.689222,terrestre,R M,P,dm,I,3839
10786,CALLE DOCTOR CABAÑAS 16,45211,40.053028,-3.986417,terrestre,PETRORECAS,R,dm,N,3840
10787,CALLE ANCHA 125,45770,39.704444,-3.438472,terrestre,COOP. SAN SEBASTIAN,R,dm,N,3841
10788,AVENIDA NAVALMORALES 12,45654,39.829778,-4.715750,terrestre,AVIA,P,dm,N,3842
10789,CARRETERA TORRIJOS A BEHOJAR KM. 53,45165,39.692639,-4.382250,terrestre,SIS CARBURANTES,P,dm,D,3843
10790,PARTICULAR HUERTAS 9 9,45170,39.781361,-4.632250,terrestre,VALDELPOZO,R,dm,N,3844
10791,CTRA. MENASALBAS KM. 108,45120,39.552049,-4.327145,terrestre,COOP. NTRA.SRA. DE GRACIA,R,dm,N,3845
10792,CARRERA CM 401 KM. 78.5 785,45653,39.762917,-4.716472,terrestre,SAN SEBASTIAN DE PUSA,R,dm,N,3846
10793,CALLE MAGALLANES 46,45370,39.975556,-3.177639,terrestre,COOP. LA COSECHA,R,dm,N,3847
10794,CARRETERA N-400 (TOLEDO-CUENCA) KM. 811,45370,39.975750,-3.180194,terrestre,REPSOL,P,dm,D,3847
10795,CARRETERA MADRID-BADAJOZ N-V KM. 57600,45513,40.126250,-4.218972,terrestre,NUBOIL,P,dm,I,3848
10796,CAMINO PORTILLO S/N,45513,40.115389,-4.241528,terrestre,GASOLEOS SANTA CRUZ,R,dm,N,3848
10797,SAN ROQUE 3,45530,40.025861,-4.424944,terrestre,FARRUCO S.A.,P,dm,N,1163
10797,SAN ROQUE 3,45530,40.025861,-4.424944,terrestre,FARRUCO S.A.,P,dm,N,3849
10798,AUTOVIA NACIONAL V KM. 85100,45530,40.022278,-4.486778,terrestre,CEPSA,P,OM,D,1163
10798,AUTOVIA NACIONAL V KM. 85100,45530,40.022278,-4.486778,terrestre,CEPSA,P,OM,D,3849
10799,CN-403 km P.K. 367,45526,40.033000,-4.346194,terrestre,FARRUCO S.A.,P,dm,N,3850
10800,AUTOVIA A-4 KM. 365,45223,40.105194,-3.646333,terrestre,REPSOL,P,OM,I,3851
10801,AUTOPISTA R-4 (MRG.DCHO.) KM. 197,45223,40.129250,-3.678417,terrestre,CEPSA,P,dm,D,3851
10802,AUTOPISTA R-4 (MRG.IZDO.) KM. 197,45223,40.126833,-3.677333,terrestre,CEPSA,P,dm,I,3851
10803,CALLE ESPARTINAS S/N,45223,40.105444,-3.682861,terrestre,SHELL,P,OM,N,3851
10804,CAMINO DEL VENTORRILLO C. V CTRA-CM4010 S/N,45223,40.105111,-3.651944,terrestre,BALLENOIL,P,dm,D,3851
10805,AUTOVIA A-4 KM. 365,45223,40.105139,-3.645056,terrestre,REPSOL,P,OM,D,3851
10806,CARRETERA ILLESCAS CRONISTA LA REINA KM. 40,45224,40.105278,-3.663278,terrestre,E.LECLERC,P,dm,D,3852
10807,CTRA. N-IV km 32,45224,40.109639,-3.647972,terrestre,IDS,P,OM,D,3852
10808,CAMINO DEL VENTORRILLO S/N,45224,40.104611,-3.655667,terrestre,CEPSA,P,OM,N,3852
10809,CR A-4 32,45224,40.124139,-3.655917,terrestre,REPSOL,P,OM,D,3852
10810,CALLE GRANJA 7,45224,40.105111,-3.654444,terrestre,PLENOIL,P,dm,D,192
10810,CALLE GRANJA 7,45224,40.105111,-3.654444,terrestre,PLENOIL,P,dm,D,3853
10811,CARRETERA N-502 KM. 189,45672,39.456750,-5.022667,terrestre,GAMBA OIL ,P,dm,I,3854
10812,CRTA.N 502 PK 174,45671,39.562556,-4.965250,terrestre,AVIA,P,dm,I,3855
10813,CALLE COOPERATIVA 2,45100,39.673632,-3.983784,terrestre,PETROLEOS DE SONSECA,R,dm,N,3856
10814,CARRETERA CM-410 KM. 27,45100,39.684278,-3.987583,terrestre,REPSOL,P,dm,I,3856
10815,CARRETERA N-401 KM. 94,45100,39.676944,-3.966722,terrestre,PETROLEOS MARTIN CORPORATION,P,dm,D,3856
10816,CARRETERA ALCAUDETE KM. 1550,45600,39.947583,-4.831167,terrestre,REPSOL,P,dm,I,3857
10817,CARRETERA N-502 KM. 120,45600,39.930972,-4.843250,terrestre,REPSOL,P,dm,D,3857
10818,CARRETERA CM-4102 KM. 4,45600,39.947500,-4.829389,terrestre,BALLENOIL,P,dm,D,3857
10819,CALLE CARPINTEROS 24,45600,39.956833,-4.846694,terrestre,BALLENOIL,P,dm,D,3857
10820,CARRETERA N-V KM 114 PARQUE COMERCIAL EL GOLF KM. 114,45600,39.965222,-4.796472,terrestre,BALLENOIL,P,dm,D,3857
10821,AV EXTREMADURA  1,45600,39.961944,-4.826611,terrestre,BP TALVAR,P,dm,N,3857
10822,AVENIDA EXTREMADURA 25,45600,39.961972,-4.823639,terrestre,EDAN (REPSOL),P,dm,D,3857
10823,CARRETERA ANTIGUA NACIONAL V KM. 104,45600,39.964222,-4.795694,terrestre,CARREFOUR,P,dm,N,3857
10824,CALLE VICENTE LEIVA 33,45600,39.961694,-4.844000,terrestre,BALLENOIL,P,dm,N,3857
10825,AVENIDA PORTUGAL 53,45600,39.957639,-4.846361,terrestre,SILVER FUEL,P,dm,D,3857
10826,CARRETERA CALERA CM-4101 KM. 724,45600,39.923833,-4.909861,terrestre,ORAMBA ESTACIONES DE SERVICIO,P,dm,D,3857
10827,CARRETERA N-V KM. 1237,45600,39.961111,-4.913194,terrestre,REPSOL,P,OM,D,3857
10828,AVENIDA PORTUGAL 66,45600,39.957833,-4.848778,terrestre,CEPSA,P,OM,D,3857
10829,CARRETERA A CERVERA DE LOS MONTES KM. 1,45600,39.972111,-4.829222,terrestre,BALLENOIL,P,dm,D,3857
10830,CARRETERA DE MEJORADA CM-4512 KM. 1346,45600,39.979944,-4.834833,terrestre,BALLENOIL,P,dm,D,3857
10831,AVENIDA PORTUGAL 63,45600,39.957889,-4.844750,terrestre,AZUL-OIL,P,dm,I,3857
10832,CALLE CERAMICA LA 232,45600,39.964111,-4.937278,terrestre,U.S.TORREHIERRO,P,dm,D,3857
10833,CARRETERA N-5 km 113.6,45600,39.963722,-4.800306,terrestre,REPSOL,P,OM,I,3857
10834,AUTOVIA A-V KM. 125750,45600,39.943778,-4.953139,terrestre,REPSOL,P,OM,I,3857
10835,AVENIDA PORTUGAL 97,45600,39.957222,-4.851528,terrestre,ITV LA FLORESTA,P,dm,D,3858
10836,CARRETERA CALERA KM. 5800,45694,39.931000,-4.893278,terrestre,COOP. SAN FRANCISCO DE ASIS,R,dm,I,3859
10837,CARRETERA CALERA Y CHOZAS KM. 41,45600,39.937639,-4.880056,terrestre,BALLENOIL,P,dm,I,3859
10838,CAMINO PILON 2,45614,39.963417,-4.919250,terrestre,VALCARCE,P,dm,D,3860
10839,Autovía N-IV km 99500,45780,39.636299,-3.517368,terrestre,GALP,P,OM,N,3861
10840,AUTOVIA A-4 KM. 98,45780,39.649417,-3.517806,terrestre,REPSOL,P,OM,D,3861
10841,CARRETERA N-IV KM. 94,45780,39.683000,-3.506583,terrestre,REPSOL,P,OM,D,3861
10842,CALLE TOLEDO S/N,45780,39.688861,-3.504917,terrestre,COOP. CRISTO DE LA PALMA,R,dm,N,3861
10843,CARRETERA PEDRO MUÑOZ KM. 10,45820,39.504194,-2.989833,terrestre,PETRONOR,P,OM,D,3862
10844,AVENIDA CASTILLA LA MANCHA 51,45820,39.512417,-2.992222,terrestre,COOP. LA HUMILDAD,R,dm,N,3862
10845,AVENIDA MADRID 41,45003,39.870528,-4.021028,terrestre,REPSOL,P,dm,D,3863
10846,CARRETERA CM-4000 KM. 2650,45004,39.863417,-4.072639,terrestre,REPSOL,P,dm,D,3863
10847,AUTOVIA 42 KM. 65,45004,39.902417,-4.017917,terrestre,ALCAMPO,P,dm,D,3863
10848,CALLE NAVALPINO 30,45004,39.860694,-4.043222,terrestre,REPSOL,P,OM,D,3863
10849,CTRA. TOLEDO - AVILA km 25,45005,39.872583,-4.040278,terrestre,CEPSA,P,OM,N,3863
10850,AVENIDA DEL MADROÑO S/N,45005,39.889250,-4.054944,terrestre,SHELL,P,OM,N,3863
10851,CALLE DE LOS CONCILIOS 38,45005,39.875694,-4.042667,terrestre,PLENOIL,P,dm,D,3863
10852,PASEO DE LA ROSA 156,45006,39.862028,-4.003278,terrestre,CEPSA,P,dm,D,3863
10853,CL PASEO DE LA ROSA S.N. (N-401 km 69),45006,39.860944,-4.016667,terrestre,REPSOL,P,OM,D,3863
10854,CALLE RIO JARAMA 51,45007,39.869028,-3.960583,terrestre,NATURGY TOLEDO,P,dm,I,3863
10855,CALLE RIO JARAMA 74,45007,39.871222,-3.953444,terrestre,PETROPRIX,P,dm,D,3863
10856,CALLE RIO JARAMA 58,45007,39.869000,-3.959028,terrestre,PLENOIL,P,dm,D,3863
10857,CL NOGUERAS 5,45007,39.871444,-3.947917,terrestre,REPSOL,P,dm,D,3863
10858,AVENIDA RIO ESTENILLA 78,45007,39.867278,-3.958861,terrestre,SHELL,P,OM,N,3863
10859,CARRETERA NACIONAL 400 KM. 10800,45007,39.899917,-3.883528,terrestre,REPSOL,P,dm,D,3863
